Date,Load (MW)
6/24/2015,17318
6/24/2015,17379
6/24/2015,17093
6/24/2015,16521
6/24/2015,16112
6/24/2015,14901
6/24/2015,13528
6/24/2015,12554
6/25/2015,11897
6/25/2015,11666
6/25/2015,11408
6/25/2015,11470
6/25/2015,11536
6/25/2015,12152
6/25/2015,13091
6/25/2015,13794
6/25/2015,14414
6/25/2015,15133
6/25/2015,15775
6/25/2015,16381
6/25/2015,17216
6/25/2015,17914
6/25/2015,18412
6/25/2015,18911
6/25/2015,19096
6/25/2015,18980
6/25/2015,18649
6/25/2015,18046
6/25/2015,17406
6/25/2015,15921
6/25/2015,14396
6/25/2015,13249
6/26/2015,12420
6/26/2015,11833
6/26/2015,11524
6/26/2015,11492
6/26/2015,11803
6/26/2015,12387
6/26/2015,13356
6/26/2015,14205
6/26/2015,14809
6/26/2015,15455
6/26/2015,16124
6/26/2015,16582
6/26/2015,17410
6/26/2015,18127
6/26/2015,18461
6/26/2015,18793
6/26/2015,18769
6/26/2015,18455
6/26/2015,17965
6/26/2015,17263
6/26/2015,16703
6/26/2015,15462
6/26/2015,14085
6/26/2015,13085
6/27/2015,12339
6/27/2015,11752
6/27/2015,11340
6/27/2015,11195
6/27/2015,11211
6/27/2015,11320
6/27/2015,11735
6/27/2015,12433
6/27/2015,12992
6/27/2015,13306
6/27/2015,13813
6/27/2015,14263
6/27/2015,14655
6/27/2015,15153
6/27/2015,15543
6/27/2015,15765
6/27/2015,15813
6/27/2015,15666
6/27/2015,15323
6/27/2015,15066
6/27/2015,14885
6/27/2015,14072
6/27/2015,13079
6/27/2015,12301
6/28/2015,11682
6/28/2015,11238
6/28/2015,10966
6/28/2015,10852
6/28/2015,10890
6/28/2015,11137
6/28/2015,11513
6/28/2015,11945
6/28/2015,12158
6/28/2015,12432
6/28/2015,12728
6/28/2015,13187
6/28/2015,13611
6/28/2015,14145
6/28/2015,14561
6/28/2015,14989
6/28/2015,15333
6/28/2015,15474
6/28/2015,15308
6/28/2015,14975
6/28/2015,14844
6/28/2015,13899
6/28/2015,12696
6/28/2015,11856
6/29/2015,11621
6/29/2015,11275
6/29/2015,11124
6/29/2015,11222
6/29/2015,11638
6/29/2015,12303
6/29/2015,13136
6/29/2015,13738
6/29/2015,14093
6/29/2015,14477
6/29/2015,14555
6/29/2015,14860
6/29/2015,15434
6/29/2015,16096
6/29/2015,16794
6/29/2015,17446
6/29/2015,17853
6/29/2015,17906
6/29/2015,17582
6/29/2015,16973
6/29/2015,16538
6/29/2015,15237
6/29/2015,13875
6/29/2015,12822
6/30/2015,12428
6/30/2015,11941
6/30/2015,11748
6/30/2015,11787
6/30/2015,12174
6/30/2015,12797
6/30/2015,13821
6/30/2015,14716
6/30/2015,15357
6/30/2015,15886
6/30/2015,16579
6/30/2015,17321
6/30/2015,18320
6/30/2015,19092
6/30/2015,19655
6/30/2015,20170
6/30/2015,20357
6/30/2015,20292
6/30/2015,19944
6/30/2015,19323
6/30/2015,18678
6/30/2015,17119
6/30/2015,15434
6/30/2015,14124
7/1/2015,13308
7/1/2015,12846
7/1/2015,12437
7/1/2015,12340
7/1/2015,12302
7/1/2015,12978
7/1/2015,13966
7/1/2015,14748
7/1/2015,15474
7/1/2015,16099
7/1/2015,16872
7/1/2015,17479
7/1/2015,18101
7/1/2015,18336
7/1/2015,18407
7/1/2015,18579
7/1/2015,18575
7/1/2015,18286
7/1/2015,18004
7/1/2015,17686
7/1/2015,17315
7/1/2015,15930
7/1/2015,14510
7/1/2015,13410
7/2/2015,12631
7/2/2015,12166
7/2/2015,11918
7/2/2015,12278
7/2/2015,12488
7/2/2015,13201
7/2/2015,14263
7/2/2015,14990
7/2/2015,15362
7/2/2015,15635
7/2/2015,16065
7/2/2015,16376
7/2/2015,16899
7/2/2015,17247
7/2/2015,17493
7/2/2015,17838
7/2/2015,17752
7/2/2015,17293
7/2/2015,16733
7/2/2015,16352
7/2/2015,16003
7/2/2015,14933
7/2/2015,13748
7/2/2015,12782
7/3/2015,12101
7/3/2015,11598
7/3/2015,11522
7/3/2015,11608
7/3/2015,11785
7/3/2015,12023
7/3/2015,12203
7/3/2015,12736
7/3/2015,13279
7/3/2015,13709
7/3/2015,14183
7/3/2015,14608
7/3/2015,15194
7/3/2015,15845
7/3/2015,16527
7/3/2015,17118
7/3/2015,17446
7/3/2015,17433
7/3/2015,16998
7/3/2015,16404
7/3/2015,15998
7/3/2015,15074
7/3/2015,13926
7/3/2015,12942
7/4/2015,12185
7/4/2015,11954
7/4/2015,11614
7/4/2015,11452
7/4/2015,11444
7/4/2015,11398
7/4/2015,11727
7/4/2015,12306
7/4/2015,12911
7/4/2015,13254
7/4/2015,13866
7/4/2015,14502
7/4/2015,15061
7/4/2015,15558
7/4/2015,16055
7/4/2015,16347
7/4/2015,16480
7/4/2015,16346
7/4/2015,15859
7/4/2015,15242
7/4/2015,14733
7/4/2015,14105
7/4/2015,13395
7/4/2015,12525
7/5/2015,11834
7/5/2015,11293
7/5/2015,11085
7/5/2015,11133
7/5/2015,11051
7/5/2015,10968
7/5/2015,11223
7/5/2015,11711
7/5/2015,12234
7/5/2015,12707
7/5/2015,13195
7/5/2015,13549
7/5/2015,13708
7/5/2015,14147
7/5/2015,14664
7/5/2015,15135
7/5/2015,15491
7/5/2015,15597
7/5/2015,15361
7/5/2015,15039
7/5/2015,14764
7/5/2015,13726
7/5/2015,12603
7/5/2015,11738
7/6/2015,11481
7/6/2015,11116
7/6/2015,10872
7/6/2015,10978
7/6/2015,11341
7/6/2015,11998
7/6/2015,12854
7/6/2015,13410
7/6/2015,13819
7/6/2015,14484
7/6/2015,14505
7/6/2015,14726
7/6/2015,15133
7/6/2015,15556
7/6/2015,16013
7/6/2015,16404
7/6/2015,16621
7/6/2015,16656
7/6/2015,16329
7/6/2015,15864
7/6/2015,15580
7/6/2015,14445
7/6/2015,13202
7/6/2015,12388
7/7/2015,12096
7/7/2015,11695
7/7/2015,11483
7/7/2015,11513
7/7/2015,11955
7/7/2015,12603
7/7/2015,13372
7/7/2015,13832
7/7/2015,13972
7/7/2015,14496
7/7/2015,14818
7/7/2015,14643
7/7/2015,15072
7/7/2015,15508
7/7/2015,15855
7/7/2015,16156
7/7/2015,16318
7/7/2015,16240
7/7/2015,15864
7/7/2015,15488
7/7/2015,15291
7/7/2015,14259
7/7/2015,13100
7/7/2015,12181
7/8/2015,11620
7/8/2015,11268
7/8/2015,11116
7/8/2015,11399
7/8/2015,11582
7/8/2015,11895
7/8/2015,12660
7/8/2015,13155
7/8/2015,13484
7/8/2015,14043
7/8/2015,14216
7/8/2015,14222
7/8/2015,14453
7/8/2015,14635
7/8/2015,14829
7/8/2015,15059
7/8/2015,15220
7/8/2015,15268
7/8/2015,15009
7/8/2015,14826
7/8/2015,14644
7/8/2015,13676
7/8/2015,12583
7/8/2015,11775
7/9/2015,11247
7/9/2015,11236
7/9/2015,11097
7/9/2015,11162
7/9/2015,11264
7/9/2015,11887
7/9/2015,12742
7/9/2015,13246
7/9/2015,13677
7/9/2015,13862
7/9/2015,13919
7/9/2015,13804
7/9/2015,13925
7/9/2015,14022
7/9/2015,14135
7/9/2015,14274
7/9/2015,14358
7/9/2015,14373
7/9/2015,14325
7/9/2015,14247
7/9/2015,14143
7/9/2015,13341
7/9/2015,12427
7/9/2015,11928
7/10/2015,11495
7/10/2015,11204
7/10/2015,11060
7/10/2015,11193
7/10/2015,11638
7/10/2015,12228
7/10/2015,12987
7/10/2015,13497
7/10/2015,13812
7/10/2015,13882
7/10/2015,13728
7/10/2015,13791
7/10/2015,13811
7/10/2015,13880
7/10/2015,14046
7/10/2015,14265
7/10/2015,14403
7/10/2015,14466
7/10/2015,14416
7/10/2015,14377
7/10/2015,14455
7/10/2015,13711
7/10/2015,12840
7/10/2015,12416
7/11/2015,11661
7/11/2015,11151
7/11/2015,10927
7/11/2015,10889
7/11/2015,11023
7/11/2015,11102
7/11/2015,11475
7/11/2015,11965
7/11/2015,12596
7/11/2015,12980
7/11/2015,13170
7/11/2015,13357
7/11/2015,13629
7/11/2015,13579
7/11/2015,13864
7/11/2015,14246
7/11/2015,14564
7/11/2015,14706
7/11/2015,14281
7/11/2015,14179
7/11/2015,14108
7/11/2015,13374
7/11/2015,12436
7/11/2015,11780
7/12/2015,11462
7/12/2015,11068
7/12/2015,10824
7/12/2015,10721
7/12/2015,10766
7/12/2015,10650
7/12/2015,10846
7/12/2015,11620
7/12/2015,11962
7/12/2015,12244
7/12/2015,12496
7/12/2015,12755
7/12/2015,12772
7/12/2015,13155
7/12/2015,13391
7/12/2015,13752
7/12/2015,14178
7/12/2015,14346
7/12/2015,14177
7/12/2015,14142
7/12/2015,14150
7/12/2015,13247
7/12/2015,12187
7/12/2015,11473
7/13/2015,11170
7/13/2015,10873
7/13/2015,10766
7/13/2015,10950
7/13/2015,11465
7/13/2015,11790
7/13/2015,12423
7/13/2015,13102
7/13/2015,13811
7/13/2015,13920
7/13/2015,14201
7/13/2015,14483
7/13/2015,15014
7/13/2015,15545
7/13/2015,16038
7/13/2015,16435
7/13/2015,16565
7/13/2015,16371
7/13/2015,16041
7/13/2015,15688
7/13/2015,15380
7/13/2015,14180
7/13/2015,12904
7/13/2015,12089
7/14/2015,11588
7/14/2015,11148
7/14/2015,10968
7/14/2015,11064
7/14/2015,11463
7/14/2015,11992
7/14/2015,12671
7/14/2015,13193
7/14/2015,13392
7/14/2015,13744
7/14/2015,14053
7/14/2015,14251
7/14/2015,14744
7/14/2015,15234
7/14/2015,15639
7/14/2015,15860
7/14/2015,16219
7/14/2015,16167
7/14/2015,15826
7/14/2015,15471
7/14/2015,15087
7/14/2015,13965
7/14/2015,12767
7/14/2015,11971
7/15/2015,11265
7/15/2015,10912
7/15/2015,10917
7/15/2015,10983
7/15/2015,11377
7/15/2015,11962
7/15/2015,12681
7/15/2015,13196
7/15/2015,13508
7/15/2015,13829
7/15/2015,14196
7/15/2015,14518
7/15/2015,15131
7/15/2015,15798
7/15/2015,16432
7/15/2015,17026
7/15/2015,17382
7/15/2015,17417
7/15/2015,17035
7/15/2015,16483
7/15/2015,15943
7/15/2015,14681
7/15/2015,13299
7/15/2015,12351
7/16/2015,11736
7/16/2015,11305
7/16/2015,11080
7/16/2015,11136
7/16/2015,11503
7/16/2015,12089
7/16/2015,12865
7/16/2015,13386
7/16/2015,13408
7/16/2015,14210
7/16/2015,14756
7/16/2015,15237
7/16/2015,15993
7/16/2015,16662
7/16/2015,17142
7/16/2015,17536
7/16/2015,17746
7/16/2015,17656
7/16/2015,17234
7/16/2015,16663
7/16/2015,16104
7/16/2015,14804
7/16/2015,13505
7/16/2015,12544
7/17/2015,11894
7/17/2015,11418
7/17/2015,11471
7/17/2015,11519
7/17/2015,11599
7/17/2015,12151
7/17/2015,12845
7/17/2015,13449
7/17/2015,13922
7/17/2015,14435
7/17/2015,14832
7/17/2015,15259
7/17/2015,15926
7/17/2015,16604
7/17/2015,17203
7/17/2015,17655
7/17/2015,17811
7/17/2015,17670
7/17/2015,17157
7/17/2015,16529
7/17/2015,16019
7/17/2015,14857
7/17/2015,13641
7/17/2015,12708
7/18/2015,11970
7/18/2015,11436
7/18/2015,11104
7/18/2015,11000
7/18/2015,11105
7/18/2015,11249
7/18/2015,11858
7/18/2015,12369
7/18/2015,12839
7/18/2015,13153
7/18/2015,13399
7/18/2015,13772
7/18/2015,14161
7/18/2015,14639
7/18/2015,15028
7/18/2015,15364
7/18/2015,15568
7/18/2015,15513
7/18/2015,14952
7/18/2015,14373
7/18/2015,14220
7/18/2015,13445
7/18/2015,12547
7/18/2015,11821
7/19/2015,11307
7/19/2015,11083
7/19/2015,10924
7/19/2015,10853
7/19/2015,10876
7/19/2015,10817
7/19/2015,11105
7/19/2015,11612
7/19/2015,12100
7/19/2015,12341
7/19/2015,12716
7/19/2015,13282
7/19/2015,13965
7/19/2015,14716
7/19/2015,15392
7/19/2015,16030
7/19/2015,16462
7/19/2015,16548
7/19/2015,16223
7/19/2015,16052
7/19/2015,15736
7/19/2015,14570
7/19/2015,13357
7/19/2015,12466
7/20/2015,11906
7/20/2015,11743
7/20/2015,11551
7/20/2015,11717
7/20/2015,11907
7/20/2015,12568
7/20/2015,13560
7/20/2015,14469
7/20/2015,15340
7/20/2015,16251
7/20/2015,17107
7/20/2015,17678
7/20/2015,18376
7/20/2015,18872
7/20/2015,19201
7/20/2015,19465
7/20/2015,19438
7/20/2015,19109
7/20/2015,18434
7/20/2015,17766
7/20/2015,17111
7/20/2015,15565
7/20/2015,14168
7/20/2015,13091
7/21/2015,12388
7/21/2015,11926
7/21/2015,11633
7/21/2015,11587
7/21/2015,11895
7/21/2015,12474
7/21/2015,13236
7/21/2015,13967
7/21/2015,14494
7/21/2015,15070
7/21/2015,15576
7/21/2015,15973
7/21/2015,16528
7/21/2015,17050
7/21/2015,17460
7/21/2015,17772
7/21/2015,17875
7/21/2015,17678
7/21/2015,17122
7/21/2015,16603
7/21/2015,16087
7/21/2015,14790
7/21/2015,13463
7/21/2015,12534
7/22/2015,11874
7/22/2015,11461
7/22/2015,11231
7/22/2015,11290
7/22/2015,11692
7/22/2015,12253
7/22/2015,12875
7/22/2015,13454
7/22/2015,13899
7/22/2015,14331
7/22/2015,14603
7/22/2015,14754
7/22/2015,15161
7/22/2015,15540
7/22/2015,15731
7/22/2015,15901
7/22/2015,16033
7/22/2015,15901
7/22/2015,15466
7/22/2015,15226
7/22/2015,14854
7/22/2015,13768
7/22/2015,12752
7/22/2015,11942
7/23/2015,11398
7/23/2015,10985
7/23/2015,11090
7/23/2015,11265
7/23/2015,11557
7/23/2015,12162
7/23/2015,12770
7/23/2015,13310
7/23/2015,13558
7/23/2015,13820
7/23/2015,13985
7/23/2015,14066
7/23/2015,14419
7/23/2015,14533
7/23/2015,14700
7/23/2015,15030
7/23/2015,15265
7/23/2015,15263
7/23/2015,15049
7/23/2015,14878
7/23/2015,14644
7/23/2015,13591
7/23/2015,12512
7/23/2015,11726
7/24/2015,11431
7/24/2015,11045
7/24/2015,10908
7/24/2015,10996
7/24/2015,11342
7/24/2015,11772
7/24/2015,12479
7/24/2015,13052
7/24/2015,13383
7/24/2015,13619
7/24/2015,13950
7/24/2015,14149
7/24/2015,14235
7/24/2015,14710
7/24/2015,15090
7/24/2015,15519
7/24/2015,15735
7/24/2015,15730
7/24/2015,15369
7/24/2015,15030
7/24/2015,14757
7/24/2015,13795
7/24/2015,12702
7/24/2015,11877
7/25/2015,11616
7/25/2015,11212
7/25/2015,10926
7/25/2015,10854
7/25/2015,10990
7/25/2015,11082
7/25/2015,11501
7/25/2015,11972
7/25/2015,12373
7/25/2015,12762
7/25/2015,12987
7/25/2015,13157
7/25/2015,13518
7/25/2015,13749
7/25/2015,14091
7/25/2015,14565
7/25/2015,14906
7/25/2015,15032
7/25/2015,14779
7/25/2015,14534
7/25/2015,14279
7/25/2015,13412
7/25/2015,12452
7/25/2015,11597
7/26/2015,11381
7/26/2015,10995
7/26/2015,10868
7/26/2015,10757
7/26/2015,10676
7/26/2015,10635
7/26/2015,10840
7/26/2015,11288
7/26/2015,11614
7/26/2015,11938
7/26/2015,12190
7/26/2015,12554
7/26/2015,13020
7/26/2015,13506
7/26/2015,13759
7/26/2015,14298
7/26/2015,14732
7/26/2015,14919
7/26/2015,14706
7/26/2015,14512
7/26/2015,14256
7/26/2015,13223
7/26/2015,12111
7/26/2015,11311
7/27/2015,11146
7/27/2015,10885
7/27/2015,10699
7/27/2015,10844
7/27/2015,10987
7/27/2015,11540
7/27/2015,12427
7/27/2015,13402
7/27/2015,13897
7/27/2015,14377
7/27/2015,14896
7/27/2015,15179
7/27/2015,15582
7/27/2015,16297
7/27/2015,16919
7/27/2015,17499
7/27/2015,17766
7/27/2015,17735
7/27/2015,17294
7/27/2015,16713
7/27/2015,16071
7/27/2015,14657
7/27/2015,13274
7/27/2015,12296
7/28/2015,11928
7/28/2015,11550
7/28/2015,11325
7/28/2015,11378
7/28/2015,11457
7/28/2015,12049
7/28/2015,12848
7/28/2015,13484
7/28/2015,14155
7/28/2015,15140
7/28/2015,15865
7/28/2015,16233
7/28/2015,17145
7/28/2015,17903
7/28/2015,18505
7/28/2015,19174
7/28/2015,19495
7/28/2015,19448
7/28/2015,19147
7/28/2015,18482
7/28/2015,17591
7/28/2015,15944
7/28/2015,14337
7/28/2015,13249
7/29/2015,12411
7/29/2015,12063
7/29/2015,11884
7/29/2015,11869
7/29/2015,12201
7/29/2015,12724
7/29/2015,13612
7/29/2015,14392
7/29/2015,15100
7/29/2015,15949
7/29/2015,16689
7/29/2015,17188
7/29/2015,18235
7/29/2015,19039
7/29/2015,19566
7/29/2015,20107
7/29/2015,20265
7/29/2015,20091
7/29/2015,19587
7/29/2015,18799
7/29/2015,17876
7/29/2015,16235
7/29/2015,14618
7/29/2015,13456
7/30/2015,12591
7/30/2015,12063
7/30/2015,11686
7/30/2015,11697
7/30/2015,12067
7/30/2015,12634
7/30/2015,13422
7/30/2015,14117
7/30/2015,14621
7/30/2015,15246
7/30/2015,15819
7/30/2015,16424
7/30/2015,17346
7/30/2015,17917
7/30/2015,18195
7/30/2015,18621
7/30/2015,18695
7/30/2015,18353
7/30/2015,17974
7/30/2015,17680
7/30/2015,16993
7/30/2015,15567
7/30/2015,14226
7/30/2015,13192
7/31/2015,12456
7/31/2015,11983
7/31/2015,11676
7/31/2015,11726
7/31/2015,12061
7/31/2015,12628
7/31/2015,13421
7/31/2015,14332
7/31/2015,14919
7/31/2015,15349
7/31/2015,15615
7/31/2015,15863
7/31/2015,16244
7/31/2015,16740
7/31/2015,17154
7/31/2015,17495
7/31/2015,17589
7/31/2015,17377
7/31/2015,16791
7/31/2015,16384
7/31/2015,15806
7/31/2015,14743
7/31/2015,13592
7/31/2015,12635
8/1/2015,11972
8/1/2015,11515
8/1/2015,11189
8/1/2015,11082
8/1/2015,11193
8/1/2015,11368
8/1/2015,11650
8/1/2015,12531
8/1/2015,13058
8/1/2015,13494
8/1/2015,13591
8/1/2015,13862
8/1/2015,14348
8/1/2015,14833
8/1/2015,15433
8/1/2015,16001
8/1/2015,16333
8/1/2015,16354
8/1/2015,15933
8/1/2015,15637
8/1/2015,15211
8/1/2015,14236
8/1/2015,13231
8/1/2015,12350
8/2/2015,11725
8/2/2015,11453
8/2/2015,11166
8/2/2015,11018
8/2/2015,10764
8/2/2015,10680
8/2/2015,11162
8/2/2015,11670
8/2/2015,12080
8/2/2015,12411
8/2/2015,12713
8/2/2015,13088
8/2/2015,13584
8/2/2015,13913
8/2/2015,14383
8/2/2015,14894
8/2/2015,15394
8/2/2015,15488
8/2/2015,15189
8/2/2015,15013
8/2/2015,14644
8/2/2015,13584
8/2/2015,12498
8/2/2015,11868
8/3/2015,11393
8/3/2015,11013
8/3/2015,10833
8/3/2015,10950
8/3/2015,11502
8/3/2015,12237
8/3/2015,12907
8/3/2015,13458
8/3/2015,13771
8/3/2015,13865
8/3/2015,14154
8/3/2015,14410
8/3/2015,15041
8/3/2015,15417
8/3/2015,15901
8/3/2015,16315
8/3/2015,16477
8/3/2015,16356
8/3/2015,15887
8/3/2015,15596
8/3/2015,15125
8/3/2015,13947
8/3/2015,12720
8/3/2015,11863
8/4/2015,11411
8/4/2015,10906
8/4/2015,10698
8/4/2015,10795
8/4/2015,11253
8/4/2015,11918
8/4/2015,12557
8/4/2015,13034
8/4/2015,13396
8/4/2015,13755
8/4/2015,14056
8/4/2015,14164
8/4/2015,14293
8/4/2015,14362
8/4/2015,14327
8/4/2015,14408
8/4/2015,14553
8/4/2015,14546
8/4/2015,14380
8/4/2015,14551
8/4/2015,14376
8/4/2015,13460
8/4/2015,12698
8/4/2015,11934
8/5/2015,11433
8/5/2015,11074
8/5/2015,10920
8/5/2015,10971
8/5/2015,11381
8/5/2015,11939
8/5/2015,12292
8/5/2015,12849
8/5/2015,13155
8/5/2015,13471
8/5/2015,13745
8/5/2015,13940
8/5/2015,14418
8/5/2015,14971
8/5/2015,15525
8/5/2015,15941
8/5/2015,16186
8/5/2015,16146
8/5/2015,15944
8/5/2015,15910
8/5/2015,15486
8/5/2015,14564
8/5/2015,13323
8/5/2015,12486
8/6/2015,11911
8/6/2015,11515
8/6/2015,11321
8/6/2015,11407
8/6/2015,11887
8/6/2015,12485
8/6/2015,12831
8/6/2015,13276
8/6/2015,13743
8/6/2015,14252
8/6/2015,14578
8/6/2015,14847
8/6/2015,15275
8/6/2015,15977
8/6/2015,16050
8/6/2015,16066
8/6/2015,15934
8/6/2015,15785
8/6/2015,15572
8/6/2015,15709
8/6/2015,15266
8/6/2015,14108
8/6/2015,12958
8/6/2015,12287
8/7/2015,11905
8/7/2015,11485
8/7/2015,11264
8/7/2015,11332
8/7/2015,11764
8/7/2015,12463
8/7/2015,13075
8/7/2015,13367
8/7/2015,13773
8/7/2015,14068
8/7/2015,14302
8/7/2015,14531
8/7/2015,15055
8/7/2015,15538
8/7/2015,15966
8/7/2015,16296
8/7/2015,16350
8/7/2015,16120
8/7/2015,15636
8/7/2015,15409
8/7/2015,14932
8/7/2015,13886
8/7/2015,12772
8/7/2015,11940
8/8/2015,11344
8/8/2015,10890
8/8/2015,10638
8/8/2015,10577
8/8/2015,10720
8/8/2015,11146
8/8/2015,11525
8/8/2015,12045
8/8/2015,12813
8/8/2015,12892
8/8/2015,13085
8/8/2015,13346
8/8/2015,13720
8/8/2015,14098
8/8/2015,14529
8/8/2015,14827
8/8/2015,15103
8/8/2015,15107
8/8/2015,14502
8/8/2015,14509
8/8/2015,14207
8/8/2015,13277
8/8/2015,12332
8/8/2015,11548
8/9/2015,10982
8/9/2015,10547
8/9/2015,10298
8/9/2015,10345
8/9/2015,10727
8/9/2015,10816
8/9/2015,10765
8/9/2015,11189
8/9/2015,11603
8/9/2015,11997
8/9/2015,12426
8/9/2015,12909
8/9/2015,13439
8/9/2015,14102
8/9/2015,14703
8/9/2015,15254
8/9/2015,15729
8/9/2015,15852
8/9/2015,15260
8/9/2015,15115
8/9/2015,14600
8/9/2015,13459
8/9/2015,12307
8/9/2015,11486
8/10/2015,10970
8/10/2015,10613
8/10/2015,10447
8/10/2015,10587
8/10/2015,11080
8/10/2015,11854
8/10/2015,12624
8/10/2015,13274
8/10/2015,13829
8/10/2015,14397
8/10/2015,14675
8/10/2015,15011
8/10/2015,15530
8/10/2015,16074
8/10/2015,16157
8/10/2015,16422
8/10/2015,16512
8/10/2015,16311
8/10/2015,15828
8/10/2015,15756
8/10/2015,15149
8/10/2015,13939
8/10/2015,12695
8/10/2015,11864
8/11/2015,11334
8/11/2015,10945
8/11/2015,10763
8/11/2015,10860
8/11/2015,11347
8/11/2015,11989
8/11/2015,12636
8/11/2015,13164
8/11/2015,13726
8/11/2015,14109
8/11/2015,14358
8/11/2015,14570
8/11/2015,14951
8/11/2015,15510
8/11/2015,15759
8/11/2015,16042
8/11/2015,16266
8/11/2015,16270
8/11/2015,15844
8/11/2015,15703
8/11/2015,15152
8/11/2015,13894
8/11/2015,12747
8/11/2015,11846
8/12/2015,11286
8/12/2015,10896
8/12/2015,10719
8/12/2015,10807
8/12/2015,11250
8/12/2015,11971
8/12/2015,12543
8/12/2015,13224
8/12/2015,13664
8/12/2015,14038
8/12/2015,14359
8/12/2015,14563
8/12/2015,14940
8/12/2015,15337
8/12/2015,15892
8/12/2015,16387
8/12/2015,16634
8/12/2015,16618
8/12/2015,16260
8/12/2015,16093
8/12/2015,15536
8/12/2015,14246
8/12/2015,12969
8/12/2015,12126
8/13/2015,11784
8/13/2015,11485
8/13/2015,11311
8/13/2015,11365
8/13/2015,11844
8/13/2015,12629
8/13/2015,13321
8/13/2015,13569
8/13/2015,13823
8/13/2015,14079
8/13/2015,14444
8/13/2015,14745
8/13/2015,15299
8/13/2015,15834
8/13/2015,16384
8/13/2015,16811
8/13/2015,16928
8/13/2015,16726
8/13/2015,16253
8/13/2015,16116
8/13/2015,15467
8/13/2015,14262
8/13/2015,13029
8/13/2015,12105
8/14/2015,11495
8/14/2015,11180
8/14/2015,11220
8/14/2015,11198
8/14/2015,11396
8/14/2015,12159
8/14/2015,12830
8/14/2015,13359
8/14/2015,13637
8/14/2015,13929
8/14/2015,14247
8/14/2015,14459
8/14/2015,14964
8/14/2015,15578
8/14/2015,16013
8/14/2015,16381
8/14/2015,16632
8/14/2015,16632
8/14/2015,16228
8/14/2015,15905
8/14/2015,15393
8/14/2015,14287
8/14/2015,13050
8/14/2015,12169
8/15/2015,11450
8/15/2015,11010
8/15/2015,10927
8/15/2015,10852
8/15/2015,10955
8/15/2015,11213
8/15/2015,11595
8/15/2015,12238
8/15/2015,12537
8/15/2015,13070
8/15/2015,13701
8/15/2015,14392
8/15/2015,15223
8/15/2015,16049
8/15/2015,16858
8/15/2015,17531
8/15/2015,17873
8/15/2015,17840
8/15/2015,17351
8/15/2015,17031
8/15/2015,16286
8/15/2015,14934
8/15/2015,13656
8/15/2015,12700
8/16/2015,11933
8/16/2015,11389
8/16/2015,11021
8/16/2015,10844
8/16/2015,10837
8/16/2015,10850
8/16/2015,11212
8/16/2015,11932
8/16/2015,12396
8/16/2015,13132
8/16/2015,14100
8/16/2015,15017
8/16/2015,16015
8/16/2015,17015
8/16/2015,17892
8/16/2015,18347
8/16/2015,18856
8/16/2015,18971
8/16/2015,18488
8/16/2015,18185
8/16/2015,17165
8/16/2015,15574
8/16/2015,13965
8/16/2015,12774
8/17/2015,12016
8/17/2015,11485
8/17/2015,11212
8/17/2015,11285
8/17/2015,11726
8/17/2015,12574
8/17/2015,13386
8/17/2015,14158
8/17/2015,14967
8/17/2015,15794
8/17/2015,16607
8/17/2015,17432
8/17/2015,18532
8/17/2015,19320
8/17/2015,19855
8/17/2015,20345
8/17/2015,20470
8/17/2015,20160
8/17/2015,19499
8/17/2015,19199
8/17/2015,17536
8/17/2015,15616
8/17/2015,13957
8/17/2015,12856
8/18/2015,12122
8/18/2015,11602
8/18/2015,11298
8/18/2015,11357
8/18/2015,11818
8/18/2015,12599
8/18/2015,13260
8/18/2015,13762
8/18/2015,14030
8/18/2015,14661
8/18/2015,15109
8/18/2015,15617
8/18/2015,16406
8/18/2015,17080
8/18/2015,17659
8/18/2015,18200
8/18/2015,18312
8/18/2015,18090
8/18/2015,17557
8/18/2015,17222
8/18/2015,16191
8/18/2015,14676
8/18/2015,13234
8/18/2015,12294
8/19/2015,11726
8/19/2015,11302
8/19/2015,11090
8/19/2015,11168
8/19/2015,11656
8/19/2015,12445
8/19/2015,13052
8/19/2015,13473
8/19/2015,13829
8/19/2015,17086
8/19/2015,14463
8/19/2015,14727
8/19/2015,15345
8/19/2015,15968
8/19/2015,16522
8/19/2015,17139
8/19/2015,17295
8/19/2015,17069
8/19/2015,16616
8/19/2015,16416
8/19/2015,15570
8/19/2015,14218
8/19/2015,12950
8/19/2015,12150
8/20/2015,11617
8/20/2015,11213
8/20/2015,11049
8/20/2015,11141
8/20/2015,11601
8/20/2015,12470
8/20/2015,13031
8/20/2015,13425
8/20/2015,13704
8/20/2015,14159
8/20/2015,14529
8/20/2015,14650
8/20/2015,15033
8/20/2015,15207
8/20/2015,15730
8/20/2015,16242
8/20/2015,16401
8/20/2015,16257
8/20/2015,15897
8/20/2015,15886
8/20/2015,15092
8/20/2015,13891
8/20/2015,12714
8/20/2015,11943
8/21/2015,11463
8/21/2015,11087
8/21/2015,10838
8/21/2015,10988
8/21/2015,11440
8/21/2015,12175
8/21/2015,12836
8/21/2015,13230
8/21/2015,13592
8/21/2015,14116
8/21/2015,14301
8/21/2015,14264
8/21/2015,14731
8/21/2015,15223
8/21/2015,15704
8/21/2015,16124
8/21/2015,16218
8/21/2015,15993
8/21/2015,15577
8/21/2015,15461
8/21/2015,14804
8/21/2015,13775
8/21/2015,12637
